time_s,load_fraction,rpm,boiler_pressure_bar,electrical_kW,boiler_duty_kW,cycle_efficiency_pct,vibration_mm_s,bearing_temp_C,fault_label
7173.0,0.7403,2971.5,14.817,56.8,356.9,15.9,1.244,62.21,normal
7174.0,0.7433,2976.7,14.714,56.8,356.9,15.9,1.478,60.86,normal
7175.0,0.7267,2977.7,14.773,54.5,342.7,15.9,1.662,62.82,normal
7176.0,0.7322,2979.2,14.791,54.5,342.7,15.9,1.776,60.88,normal
7177.0,0.7457,2972.8,14.748,54.5,342.7,15.9,1.542,63.83,normal
7178.0,0.7325,2974.2,14.753,54.5,342.7,15.9,1.678,63.45,normal
7179.0,0.7518,2984.2,14.837,54.5,342.7,15.9,1.706,62.04,normal
7180.0,0.7635,2978.3,14.792,57.3,360.1,15.9,1.716,62.6,normal
7181.0,0.7269,2978.0,14.87,57.3,360.1,15.9,1.72,62.81,normal
7182.0,0.7321,2976.8,14.81,57.3,360.1,15.9,1.63,62.88,normal
7183.0,0.7502,2978.4,14.81,57.3,360.1,15.9,1.749,63.53,normal
7184.0,0.7531,2975.0,14.782,57.3,360.1,15.9,1.53,63.64,normal
7185.0,0.7523,2973.6,14.826,56.4,354.8,15.9,1.857,62.83,normal
7186.0,0.7479,2979.5,14.74,56.4,354.8,15.9,1.672,64.0,normal
7187.0,0.7366,2979.3,14.806,56.4,354.8,15.9,1.541,62.82,normal
7188.0,0.7317,2973.7,14.792,56.4,354.8,15.9,1.649,62.72,normal
7189.0,0.7318,2977.0,14.831,56.4,354.8,15.9,1.467,62.65,normal
7190.0,0.7148,2974.9,14.81,53.6,337.1,15.9,1.714,62.84,normal
7191.0,0.7315,2976.1,14.768,53.6,337.1,15.9,1.472,62.64,normal
7192.0,0.7268,2975.3,14.776,53.6,337.1,15.9,1.699,62.85,normal
7193.0,0.7365,2977.3,14.793,53.6,337.1,15.9,1.624,63.29,normal
7194.0,0.7614,2974.2,14.807,53.6,337.1,15.9,1.477,63.07,normal
7195.0,0.7427,2976.3,14.812,55.7,350.2,15.9,1.572,61.51,normal
7196.0,0.7543,2979.8,14.799,55.7,350.2,15.9,1.518,63.1,normal
7197.0,0.7495,2979.5,14.849,55.7,350.2,15.9,1.807,61.6,normal
7198.0,0.7404,2979.9,14.759,55.7,350.2,15.9,1.827,64.37,normal
7199.0,0.7509,2979.3,14.785,55.7,350.2,15.9,1.693,61.93,normal
7200.0,0.3754,2958.2,14.724,28.2,177.1,15.9,1.935,59.69,turbine_trip
7201.0,0.1877,2948.6,14.762,28.2,177.1,15.9,1.706,58.62,turbine_trip
7202.0,0.0939,2937.2,14.689,28.2,177.1,15.9,1.859,58.49,turbine_trip
7203.0,0.0469,2933.3,14.664,28.2,177.1,15.9,1.515,56.51,turbine_trip
7204.0,0.0235,2923.5,14.628,28.2,177.1,15.9,1.52,57.46,turbine_trip
7205.0,0.0117,2922.8,14.483,0.9,5.5,15.9,1.544,57.93,turbine_trip
7206.0,0.0059,2921.1,14.51,0.9,5.5,15.9,1.548,55.09,turbine_trip
7207.0,0.0029,2921.1,14.53,0.9,5.5,15.9,1.984,56.87,turbine_trip
7208.0,0.0015,2915.9,14.549,0.9,5.5,15.9,1.947,57.41,turbine_trip
7209.0,0.0007,2913.8,14.484,0.9,5.5,15.9,1.544,56.7,turbine_trip
7210.0,0.0004,2913.0,14.533,0.8,4.7,15.9,1.636,57.85,turbine_trip
7211.0,0.0002,2911.9,14.508,0.8,4.7,15.9,1.802,57.49,turbine_trip
7212.0,0.0001,2914.5,14.472,0.8,4.7,15.9,1.86,58.71,turbine_trip
7213.0,0.0,2916.1,14.438,0.8,4.7,15.9,1.634,57.29,turbine_trip
7214.0,0.0,2905.1,14.442,0.8,4.7,15.9,1.541,57.9,turbine_trip
7215.0,0.0,2916.6,14.315,0.8,4.7,15.9,1.692,56.15,turbine_trip
7216.0,0.0,2905.3,14.372,0.8,4.7,15.9,1.795,57.6,turbine_trip
7217.0,0.0,2910.9,14.283,0.8,4.7,15.9,1.719,55.81,turbine_trip
7218.0,0.0,2906.0,14.307,0.8,4.7,15.9,1.857,57.44,turbine_trip
7219.0,0.0,2911.2,14.305,0.8,4.7,15.9,1.642,55.9,turbine_trip
7220.0,0.0,2914.3,14.45,0.8,4.7,15.9,1.783,57.59,turbine_trip
7221.0,0.0,2909.6,14.251,0.8,4.7,15.9,1.573,56.63,turbine_trip
7222.0,0.0,2908.9,14.294,0.8,4.7,15.9,1.707,56.32,turbine_trip
7223.0,0.0,2916.6,14.251,0.8,4.7,15.9,1.833,56.79,turbine_trip
7224.0,0.0,2911.5,14.338,0.8,4.7,15.9,1.724,56.09,turbine_trip
7225.0,0.0,2909.0,14.316,0.8,4.7,15.9,1.716,56.18,turbine_trip
7226.0,0.0,2913.9,14.178,0.8,4.7,15.9,1.662,56.26,turbine_trip
7227.0,0.0,2910.5,14.35,0.8,4.7,15.9,1.489,58.88,turbine_trip
7228.0,0.0,2910.6,14.314,0.8,4.7,15.9,1.484,56.96,turbine_trip
7229.0,0.0,2912.9,14.301,0.8,4.7,15.9,1.721,56.96,turbine_trip
7230.0,0.0,2905.9,14.219,0.8,4.7,15.9,1.875,57.71,turbine_trip
7231.0,0.0,2913.1,14.243,0.8,4.7,15.9,1.676,57.99,turbine_trip
7232.0,0.0,2906.3,14.338,0.8,4.7,15.9,1.612,56.32,turbine_trip
7233.0,0.0,2909.9,14.223,0.8,4.7,15.9,1.415,57.06,turbine_trip
7234.0,0.0,2911.6,14.337,0.8,4.7,15.9,1.791,58.57,turbine_trip
7235.0,0.0,2914.1,14.311,0.8,4.7,15.9,1.77,57.98,turbine_trip
7236.0,0.0,2903.4,14.248,0.8,4.7,15.9,1.421,57.53,turbine_trip
7237.0,0.0,2907.8,14.421,0.8,4.7,15.9,1.622,57.09,turbine_trip
7238.0,0.0,2908.8,14.245,0.8,4.7,15.9,1.513,55.98,turbine_trip
7239.0,0.0,2903.5,14.294,0.8,4.7,15.9,1.636,58.55,turbine_trip
7240.0,0.0,2906.3,14.34,0.8,4.7,15.9,1.936,58.02,turbine_trip
7241.0,0.0,2910.7,14.247,0.8,4.7,15.9,1.891,56.37,turbine_trip
7242.0,0.0,2910.8,14.261,0.8,4.7,15.9,1.566,57.22,turbine_trip
7243.0,0.0,2912.2,14.215,0.8,4.7,15.9,1.769,55.22,turbine_trip
7244.0,0.0,2906.9,14.238,0.8,4.7,15.9,1.754,57.7,turbine_trip
7245.0,0.0,2910.2,14.288,0.8,4.7,15.9,1.676,57.32,turbine_trip
7246.0,0.0,2911.1,14.234,0.8,4.7,15.9,1.647,57.48,turbine_trip
7247.0,0.0,2915.4,14.319,0.8,4.7,15.9,1.531,56.1,turbine_trip
7248.0,0.0,2908.4,14.263,0.8,4.7,15.9,1.707,57.99,turbine_trip
7249.0,0.0,2913.9,14.257,0.8,4.7,15.9,1.666,57.41,turbine_trip
7250.0,0.0,2913.2,14.285,0.8,4.7,15.9,1.635,56.51,turbine_trip
7251.0,0.0,2906.7,14.266,0.8,4.7,15.9,1.793,57.59,turbine_trip
7252.0,0.0,2913.5,14.33,0.8,4.7,15.9,1.494,57.32,turbine_trip
7253.0,0.0,2911.3,14.251,0.8,4.7,15.9,1.576,58.16,turbine_trip
7254.0,0.0,2908.2,14.145,0.8,4.7,15.9,1.703,56.81,turbine_trip
7255.0,0.0,2915.6,14.278,0.8,4.7,15.9,1.654,56.84,turbine_trip
7256.0,0.0,2909.4,14.365,0.8,4.7,15.9,1.801,55.87,turbine_trip
7257.0,0.0,2909.3,14.253,0.8,4.7,15.9,1.534,55.57,turbine_trip
7258.0,0.0,2911.8,14.213,0.8,4.7,15.9,1.887,57.01,turbine_trip
7259.0,0.0,2908.6,14.132,0.8,4.7,15.9,1.883,57.23,turbine_trip
7260.0,0.0,2908.7,14.208,0.8,4.7,15.9,1.94,56.15,turbine_trip
7261.0,0.0,2908.9,14.281,0.8,4.7,15.9,1.918,56.83,turbine_trip
7262.0,0.0,2907.8,14.247,0.8,4.7,15.9,1.836,57.9,turbine_trip
7263.0,0.0,2905.9,14.258,0.8,4.7,15.9,1.485,57.71,turbine_trip
7264.0,0.0,2911.3,14.206,0.8,4.7,15.9,1.93,57.27,turbine_trip
7265.0,0.0,2910.7,14.243,0.8,4.7,15.9,1.699,56.69,turbine_trip
7266.0,0.0,2907.8,14.313,0.8,4.7,15.9,1.626,56.58,turbine_trip
7267.0,0.0,2909.6,14.322,0.8,4.7,15.9,1.87,56.68,turbine_trip
7268.0,0.0,2913.7,14.256,0.8,4.7,15.9,1.573,56.62,turbine_trip
7269.0,0.0,2914.1,14.355,0.8,4.7,15.9,1.748,56.55,turbine_trip
7270.0,0.0,2909.6,14.213,0.8,4.7,15.9,1.607,56.43,turbine_trip
7271.0,0.0,2909.8,14.257,0.8,4.7,15.9,1.678,56.82,turbine_trip
7272.0,0.0,2912.3,14.24,0.8,4.7,15.9,1.675,56.86,turbine_trip
7273.0,0.0,2914.6,14.226,0.8,4.7,15.9,1.789,56.4,turbine_trip
7274.0,0.0,2911.0,14.278,0.8,4.7,15.9,1.863,56.69,turbine_trip
7275.0,0.0,2906.7,14.212,0.8,4.7,15.9,1.845,58.67,turbine_trip
7276.0,0.0,2912.5,14.188,0.8,4.7,15.9,1.82,56.24,turbine_trip
7277.0,0.0,2909.0,14.26,0.8,4.7,15.9,1.753,57.05,turbine_trip
7278.0,0.0,2908.2,14.304,0.8,4.7,15.9,1.621,58.0,turbine_trip
7279.0,0.0,2905.9,14.262,0.8,4.7,15.9,1.516,56.33,turbine_trip
7280.0,0.0,2908.5,14.326,0.8,4.7,15.9,1.896,57.7,turbine_trip
7281.0,0.0,2910.1,14.259,0.8,4.7,15.9,1.89,57.56,turbine_trip
7282.0,0.0,2910.1,14.324,0.8,4.7,15.9,1.822,57.19,turbine_trip
7283.0,0.0,2908.6,14.223,0.8,4.7,15.9,1.65,57.37,turbine_trip
7284.0,0.0,2912.5,14.178,0.8,4.7,15.9,1.408,56.24,turbine_trip
7285.0,0.0,2908.8,14.31,0.8,4.7,15.9,1.658,57.2,turbine_trip
7286.0,0.0,2911.3,14.199,0.8,4.7,15.9,1.919,56.47,turbine_trip
7287.0,0.0,2914.7,14.244,0.8,4.7,15.9,1.649,56.11,turbine_trip
7288.0,0.0,2910.6,14.363,0.8,4.7,15.9,1.762,57.22,turbine_trip
7289.0,0.0,2908.0,14.28,0.8,4.7,15.9,1.724,56.95,turbine_trip
7290.0,0.5,2934.0,14.222,37.5,235.8,15.9,1.485,60.04,normal
7291.0,0.62,2941.3,14.321,37.5,235.8,15.9,1.372,62.85,normal
7292.0,0.673,2949.6,14.467,37.5,235.8,15.9,1.689,60.76,normal
7293.0,0.7201,2963.3,14.505,37.5,235.8,15.9,1.732,61.88,normal
7294.0,0.7294,2958.6,14.415,37.5,235.8,15.9,1.471,62.33,normal
7295.0,0.7361,2965.1,14.463,55.2,347.2,15.9,1.598,64.09,normal
7296.0,0.7595,2968.5,14.533,55.2,347.2,15.9,1.53,63.69,normal
7297.0,0.7448,2969.3,14.64,55.2,347.2,15.9,1.443,61.0,normal
7298.0,0.7496,2971.9,14.531,55.2,347.2,15.9,2.06,63.58,normal
7299.0,0.7441,2971.8,14.605,55.2,347.2,15.9,1.387,62.54,normal
7300.0,0.7415,2975.1,14.594,55.6,349.7,15.9,1.541,63.67,normal
7301.0,0.7241,2973.5,14.59,55.6,349.7,15.9,1.786,62.43,normal
7302.0,0.7363,2976.1,14.541,55.6,349.7,15.9,1.632,61.5,normal
7303.0,0.7416,2973.4,14.706,55.6,349.7,15.9,1.618,62.32,normal
7304.0,0.7527,2973.8,14.707,55.6,349.7,15.9,1.722,62.73,normal
7305.0,0.7329,2979.5,14.697,55.0,345.6,15.9,1.524,63.06,normal
7306.0,0.7464,2976.8,14.696,55.0,345.6,15.9,1.803,64.2,normal
7307.0,0.742,2972.4,14.629,55.0,345.6,15.9,1.542,62.19,normal
7308.0,0.7241,2981.2,14.727,55.0,345.6,15.9,1.556,62.77,normal
7309.0,0.7141,2978.6,14.611,55.0,345.6,15.9,1.705,61.24,normal
7310.0,0.7229,2979.0,14.633,54.2,340.9,15.9,1.611,63.29,normal
7311.0,0.7361,2976.0,14.748,54.2,340.9,15.9,1.55,64.44,normal
7312.0,0.7219,2978.8,14.737,54.2,340.9,15.9,1.726,63.41,normal
7313.0,0.7365,2973.5,14.721,54.2,340.9,15.9,1.424,62.65,normal
7314.0,0.7415,2978.0,14.762,54.2,340.9,15.9,1.382,62.48,normal
7315.0,0.7341,2972.1,14.704,55.1,346.2,15.9,1.641,64.0,normal
7316.0,0.7276,2972.3,14.72,55.1,346.2,15.9,1.687,63.8,normal
7317.0,0.733,2971.6,14.692,55.1,346.2,15.9,1.668,63.66,normal
7318.0,0.7547,2973.4,14.768,55.1,346.2,15.9,1.498,62.32,normal
7319.0,0.7376,2975.4,14.719,55.1,346.2,15.9,2.014,62.53,normal
7320.0,0.7487,2974.9,14.88,56.2,353.1,15.9,1.7,63.66,normal
7321.0,0.7386,2979.5,14.787,56.2,353.1,15.9,1.586,62.04,normal
7322.0,0.737,2975.5,14.816,56.2,353.1,15.9,1.607,61.36,normal
7323.0,0.7451,2980.7,14.693,56.2,353.1,15.9,1.918,64.08,normal
7324.0,0.7364,2973.1,14.831,56.2,353.1,15.9,1.436,62.36,normal
7325.0,0.7252,2975.9,14.852,54.4,342.0,15.9,1.691,63.62,normal
7326.0,0.7292,2976.2,14.719,54.4,342.0,15.9,1.623,62.24,normal
7327.0,0.7332,2975.3,14.766,54.4,342.0,15.9,1.956,64.28,normal
7328.0,0.7509,2982.2,14.857,54.4,342.0,15.9,1.647,62.91,normal
7329.0,0.748,2976.3,14.736,54.4,342.0,15.9,1.693,61.73,normal
7330.0,0.7456,2973.9,14.785,55.9,351.6,15.9,1.676,62.68,normal
7331.0,0.7266,2972.5,14.812,55.9,351.6,15.9,1.552,63.26,normal
7332.0,0.7336,2975.6,14.807,55.9,351.6,15.9,1.539,63.19,normal
7333.0,0.7328,2983.7,14.734,55.9,351.6,15.9,1.586,62.61,normal
7334.0,0.7231,2977.9,14.769,55.9,351.6,15.9,1.277,63.34,normal
7335.0,0.7254,2975.3,14.825,54.4,342.1,15.9,1.581,62.5,normal
7336.0,0.7576,2970.5,14.731,54.4,342.1,15.9,1.491,64.49,normal
7337.0,0.7426,2977.3,14.771,54.4,342.1,15.9,1.736,62.93,normal
7338.0,0.7441,2980.6,14.818,54.4,342.1,15.9,1.536,63.2,normal
7339.0,0.7665,2979.5,14.808,54.4,342.1,15.9,1.454,63.71,normal
7340.0,0.7623,2978.8,14.808,57.2,359.5,15.9,2.082,63.78,normal
7341.0,0.7639,2978.4,14.797,57.2,359.5,15.9,1.753,63.01,normal
7342.0,0.7518,2979.2,14.778,57.2,359.5,15.9,1.684,63.08,normal
7343.0,0.7559,2976.1,14.705,57.2,359.5,15.9,1.607,63.37,normal
7344.0,0.7579,2975.9,14.833,57.2,359.5,15.9,1.825,63.66,normal
7345.0,0.7414,2975.3,14.827,55.6,349.7,15.9,1.889,62.94,normal
7346.0,0.7394,2973.0,14.787,55.6,349.7,15.9,1.536,62.94,normal
7347.0,0.725,2975.3,14.753,55.6,349.7,15.9,1.776,62.11,normal
7348.0,0.7271,2976.9,14.78,55.6,349.7,15.9,1.99,63.56,normal
7349.0,0.7341,2977.4,14.685,55.6,349.7,15.9,1.825,63.28,normal
7350.0,0.7368,2978.0,14.837,55.3,347.5,15.9,1.58,63.2,normal
7351.0,0.7493,2978.3,14.792,55.3,347.5,15.9,1.694,64.1,normal
7352.0,0.7529,2973.7,14.835,55.3,347.5,15.9,1.72,63.95,normal
7353.0,0.7472,2976.0,14.738,55.3,347.5,15.9,1.544,63.94,normal
7354.0,0.7461,2976.8,14.871,55.3,347.5,15.9,1.811,62.38,normal
7355.0,0.7555,2972.5,14.83,56.7,356.3,15.9,1.704,63.96,normal
7356.0,0.752,2976.8,14.8,56.7,356.3,15.9,2.055,63.08,normal
7357.0,0.7525,2971.5,14.767,56.7,356.3,15.9,1.729,61.73,normal
7358.0,0.7522,2975.4,14.757,56.7,356.3,15.9,1.542,64.24,normal
7359.0,0.75,2974.8,14.848,56.7,356.3,15.9,1.774,62.69,normal
7360.0,0.7551,2980.7,14.853,56.6,356.1,15.9,1.552,62.1,normal
7361.0,0.7312,2974.7,14.789,56.6,356.1,15.9,1.596,62.81,normal
7362.0,0.7535,2976.5,14.807,56.6,356.1,15.9,1.379,64.81,normal
7363.0,0.7341,2974.6,14.843,56.6,356.1,15.9,1.677,64.19,normal
7364.0,0.7448,2976.8,14.86,56.6,356.1,15.9,1.821,62.43,normal
7365.0,0.7526,2976.7,14.804,56.4,354.9,15.9,1.673,62.72,normal
7366.0,0.7426,2980.0,14.732,56.4,354.9,15.9,1.486,63.48,normal
7367.0,0.7412,2979.9,14.826,56.4,354.9,15.9,1.445,62.98,normal
7368.0,0.7465,2977.8,14.786,56.4,354.9,15.9,1.607,62.52,normal
7369.0,0.7306,2972.0,14.827,56.4,354.9,15.9,1.508,63.31,normal
7370.0,0.73,2972.3,14.786,54.8,344.3,15.9,1.952,62.76,normal
7371.0,0.7421,2977.1,14.737,54.8,344.3,15.9,1.863,62.74,normal
7372.0,0.7286,2974.6,14.795,54.8,344.3,15.9,1.75,62.28,normal
7373.0,0.7612,2974.6,14.839,54.8,344.3,15.9,1.361,62.99,normal
7374.0,0.7549,2974.0,14.884,54.8,344.3,15.9,1.718,62.79,normal
7375.0,0.7524,2975.6,14.872,56.4,354.8,15.9,1.804,63.32,normal
7376.0,0.753,2973.1,14.883,56.4,354.8,15.9,1.637,63.84,normal
7377.0,0.7547,2980.7,14.758,56.4,354.8,15.9,1.515,64.84,normal
7378.0,0.7329,2973.4,14.81,56.4,354.8,15.9,1.646,62.43,normal
7379.0,0.7433,2979.7,14.808,56.4,354.8,15.9,1.606,62.93,normal
7380.0,0.7374,2971.6,14.823,55.3,347.8,15.9,1.757,62.78,normal
7381.0,0.7168,2974.0,14.85,55.3,347.8,15.9,1.414,63.29,normal
7382.0,0.7247,2975.7,14.77,55.3,347.8,15.9,1.464,63.94,normal
7383.0,0.7413,2978.3,14.85,55.3,347.8,15.9,1.72,63.69,normal
7384.0,0.7348,2980.3,14.869,55.3,347.8,15.9,1.698,62.65,normal
7385.0,0.726,2976.5,14.887,54.4,342.4,15.9,1.461,63.62,normal
7386.0,0.7291,2974.6,14.744,54.4,342.4,15.9,1.525,63.35,normal
7387.0,0.7431,2977.1,14.779,54.4,342.4,15.9,1.48,62.99,normal
7388.0,0.7387,2976.9,14.788,54.4,342.4,15.9,1.599,63.04,normal
7389.0,0.7437,2980.3,14.788,54.4,342.4,15.9,1.728,64.39,normal
7390.0,0.7484,2980.4,14.774,56.1,353.0,15.9,1.541,62.86,normal
7391.0,0.7446,2980.0,14.769,56.1,353.0,15.9,1.633,63.82,normal
7392.0,0.7453,2976.9,14.818,56.1,353.0,15.9,1.478,62.05,normal
7393.0,0.7277,2976.8,14.85,56.1,353.0,15.9,1.751,63.74,normal
7394.0,0.7493,2977.4,14.803,56.1,353.0,15.9,1.871,62.43,normal
7395.0,0.7338,2975.4,14.781,55.0,346.0,15.9,1.648,62.19,normal
7396.0,0.7415,2974.9,14.866,55.0,346.0,15.9,1.466,62.82,normal
7397.0,0.7383,2977.2,14.851,55.0,346.0,15.9,1.683,62.8,normal
7398.0,0.747,2979.4,14.819,55.0,346.0,15.9,1.706,63.49,normal
7399.0,0.728,2975.0,14.823,55.0,346.0,15.9,1.593,62.59,normal
7400.0,0.7387,2977.7,14.827,55.4,348.4,15.9,1.524,61.78,normal
7401.0,0.7484,2974.7,14.765,55.4,348.4,15.9,1.514,63.91,normal
7402.0,0.7473,2978.0,14.84,55.4,348.4,15.9,1.642,63.79,normal
7403.0,0.7327,2973.1,14.748,55.4,348.4,15.9,1.703,63.27,normal
7404.0,0.7326,2975.6,14.867,55.4,348.4,15.9,1.535,63.1,normal
7405.0,0.7305,2979.4,14.834,54.8,344.5,15.9,1.428,62.64,normal
7406.0,0.7155,2978.0,14.903,54.8,344.5,15.9,1.302,61.58,normal
7407.0,0.7305,2975.7,14.781,54.8,344.5,15.9,1.378,63.1,normal
7408.0,0.7452,2984.9,14.868,54.8,344.5,15.9,1.452,62.95,normal
7409.0,0.7496,2974.7,14.843,54.8,344.5,15.9,1.755,63.99,normal
7410.0,0.7539,2978.0,14.773,56.5,355.5,15.9,1.458,63.21,normal
7411.0,0.744,2976.0,14.861,56.5,355.5,15.9,1.852,61.96,normal
7412.0,0.741,2975.5,14.821,56.5,355.5,15.9,1.305,61.76,normal
7413.0,0.7404,2979.1,14.809,56.5,355.5,15.9,1.745,63.08,normal
7414.0,0.7541,2981.8,14.769,56.5,355.5,15.9,1.785,63.44,normal
7415.0,0.7732,2975.9,14.804,58.0,364.7,15.9,1.509,62.41,normal
7416.0,0.7616,2978.7,14.837,58.0,364.7,15.9,1.735,62.9,normal
7417.0,0.7496,2974.8,14.774,58.0,364.7,15.9,1.641,63.15,normal
7418.0,0.7531,2979.6,14.888,58.0,364.7,15.9,1.506,62.84,normal
7419.0,0.7389,2980.9,14.784,58.0,364.7,15.9,1.817,64.07,normal
7420.0,0.7448,2978.1,14.811,55.9,351.2,15.9,1.599,62.61,normal
7421.0,0.7421,2982.6,14.757,55.9,351.2,15.9,1.676,63.51,normal
7422.0,0.7394,2978.1,14.733,55.9,351.2,15.9,1.842,63.82,normal
7423.0,0.74,2974.2,14.848,55.9,351.2,15.9,1.472,62.12,normal
7424.0,0.7407,2981.4,14.84,55.9,351.2,15.9,1.547,61.58,normal
7425.0,0.742,2977.6,14.804,55.7,349.9,15.9,1.916,62.83,normal
7426.0,0.7194,2974.6,14.828,55.7,349.9,15.9,1.69,62.61,normal
7427.0,0.7276,2969.9,14.809,55.7,349.9,15.9,1.586,63.02,normal
7428.0,0.74,2980.1,14.757,55.7,349.9,15.9,1.45,62.46,normal
7429.0,0.7339,2973.6,14.877,55.7,349.9,15.9,1.663,64.45,normal
7430.0,0.7382,2972.8,14.765,55.4,348.2,15.9,1.797,62.0,normal
7431.0,0.746,2975.6,14.76,55.4,348.2,15.9,1.856,62.5,normal
7432.0,0.7361,2976.2,14.78,55.4,348.2,15.9,1.974,63.74,normal
7433.0,0.7335,2974.8,14.703,55.4,348.2,15.9,1.661,62.27,normal
7434.0,0.739,2970.5,14.804,55.4,348.2,15.9,1.898,62.96,normal
7435.0,0.7331,2976.1,14.801,55.0,345.7,15.9,1.969,62.6,normal
7436.0,0.7259,2975.9,14.813,55.0,345.7,15.9,1.72,63.41,normal
7437.0,0.7539,2975.1,14.771,55.0,345.7,15.9,1.374,63.56,normal
7438.0,0.7395,2979.2,14.779,55.0,345.7,15.9,1.903,61.77,normal
7439.0,0.7514,2979.8,14.832,55.0,345.7,15.9,1.483,63.44,normal
7440.0,0.7484,2971.6,14.884,56.1,352.9,15.9,1.597,64.17,normal
7441.0,0.7449,2979.9,14.763,56.1,352.9,15.9,1.679,63.07,normal
7442.0,0.7407,2974.2,14.653,56.1,352.9,15.9,1.518,63.49,normal
7443.0,0.7278,2972.6,14.732,56.1,352.9,15.9,1.668,62.11,normal
7444.0,0.7476,2979.1,14.816,56.1,352.9,15.9,1.694,62.37,normal
7445.0,0.7376,2978.7,14.851,55.3,347.9,15.9,1.748,62.52,normal
7446.0,0.7364,2973.7,14.843,55.3,347.9,15.9,1.348,61.13,normal
7447.0,0.7197,2969.3,14.871,55.3,347.9,15.9,1.75,61.8,normal
7448.0,0.7303,2980.3,14.828,55.3,347.9,15.9,1.955,62.75,normal
7449.0,0.7301,2972.7,14.803,55.3,347.9,15.9,1.778,62.92,normal
7450.0,0.733,2979.8,14.828,55.0,345.7,15.9,1.623,62.25,normal
7451.0,0.7355,2977.5,14.763,55.0,345.7,15.9,1.456,62.5,normal
7452.0,0.7388,2980.3,14.745,55.0,345.7,15.9,1.677,62.69,normal
7453.0,0.7387,2980.9,14.807,55.0,345.7,15.9,1.506,63.62,normal
7454.0,0.7491,2973.8,14.744,55.0,345.7,15.9,1.711,62.97,normal
7455.0,0.7414,2979.8,14.774,55.6,349.7,15.9,1.708,63.87,normal
7456.0,0.7389,2971.0,14.784,55.6,349.7,15.9,1.672,63.71,normal
7457.0,0.7359,2981.6,14.738,55.6,349.7,15.9,1.666,62.7,normal
7458.0,0.753,2972.7,14.826,55.6,349.7,15.9,1.615,64.25,normal
7459.0,0.7399,2977.9,14.763,55.6,349.7,15.9,1.672,62.62,normal
7460.0,0.7377,2970.6,14.825,55.3,347.9,15.9,1.48,62.01,normal
7461.0,0.725,2972.8,14.828,55.3,347.9,15.9,1.703,63.33,normal
7462.0,0.7239,2976.3,14.771,55.3,347.9,15.9,1.778,63.13,normal
7463.0,0.7271,2978.8,14.826,55.3,347.9,15.9,1.428,61.48,normal
7464.0,0.7217,2980.3,14.749,55.3,347.9,15.9,1.914,61.92,normal
7465.0,0.7208,2977.9,14.845,54.1,339.9,15.9,1.716,63.31,normal
7466.0,0.7241,2977.8,14.811,54.1,339.9,15.9,1.58,62.87,normal
7467.0,0.7444,2977.4,14.693,54.1,339.9,15.9,1.78,63.61,normal
7468.0,0.7401,2976.6,14.807,54.1,339.9,15.9,1.347,62.6,normal
7469.0,0.7382,2975.7,14.775,54.1,339.9,15.9,1.742,62.26,normal
7470.0,0.75,2978.6,14.871,56.2,353.7,15.9,1.91,64.39,normal
7471.0,0.7349,2977.3,14.766,56.2,353.7,15.9,2.133,63.37,normal
7472.0,0.7534,2978.4,14.672,56.2,353.7,15.9,1.535,62.48,normal
7473.0,0.7446,2978.0,14.829,56.2,353.7,15.9,1.253,62.77,normal
7474.0,0.7392,2980.8,14.834,56.2,353.7,15.9,1.616,63.09,normal
7475.0,0.7246,2978.0,14.782,54.3,341.7,15.9,1.514,63.85,normal
7476.0,0.7368,2974.3,14.773,54.3,341.7,15.9,1.697,63.12,normal
7477.0,0.7406,2972.9,14.75,54.3,341.7,15.9,1.532,62.77,normal
7478.0,0.7417,2976.1,14.797,54.3,341.7,15.9,1.927,63.61,normal
7479.0,0.7546,2978.6,14.809,54.3,341.7,15.9,1.714,63.22,normal
7480.0,0.7573,2974.6,14.843,56.8,357.1,15.9,1.679,61.61,normal
7481.0,0.7514,2973.5,14.78,56.8,357.1,15.9,1.627,61.81,normal
7482.0,0.747,2977.5,14.845,56.8,357.1,15.9,1.58,63.2,normal
7483.0,0.7445,2975.8,14.723,56.8,357.1,15.9,1.63,63.55,normal
7484.0,0.7348,2976.0,14.802,56.8,357.1,15.9,1.806,62.9,normal
7485.0,0.7422,2976.9,14.781,55.7,350.0,15.9,1.475,62.71,normal
7486.0,0.747,2977.5,14.881,55.7,350.0,15.9,1.79,63.97,normal
7487.0,0.7251,2980.8,14.817,55.7,350.0,15.9,1.696,63.52,normal
7488.0,0.7347,2973.1,14.877,55.7,350.0,15.9,1.526,62.09,normal
7489.0,0.737,2975.2,14.805,55.7,350.0,15.9,1.627,63.97,normal
7490.0,0.7451,2974.1,14.77,55.9,351.4,15.9,1.589,62.65,normal
7491.0,0.7394,2973.3,14.82,55.9,351.4,15.9,1.575,62.15,normal
7492.0,0.7466,2979.4,14.794,55.9,351.4,15.9,1.915,64.75,normal
7493.0,0.7503,2975.7,14.82,55.9,351.4,15.9,1.467,62.3,normal
7494.0,0.7303,2974.4,14.743,55.9,351.4,15.9,1.732,62.24,normal
7495.0,0.74,2978.8,14.864,55.5,349.0,15.9,1.591,63.17,normal
7496.0,0.7455,2980.7,14.845,55.5,349.0,15.9,1.843,61.63,normal
7497.0,0.7382,2979.7,14.834,55.5,349.0,15.9,1.624,62.53,normal
